interaction_id,user_id,product_id,action,timestamp,device,session_duration_sec
INT00027124,U00730,P037,click,2025-11-03 03:37:03.209340,Tablet,1292.0
INT00042415,U00723,P030,view,2025-11-16 21:47:07.209340,Mobile,1354.0
INT00050271,U01826,P016,view,2025-11-23 21:37:07.209340,Desktop,1572.0
INT00054094,U04885,P074,view,2025-11-27 08:05:59.209340,Tablet,1291.0
INT00095063,U00412,P068,view,2026-01-03 06:28:22.209340,Tablet,1362.0
INT00011696,U02234,P016,view,2025-10-20 03:16:50.209340,Mobile,458.0
INT00048739,U02798,P016,view,2025-11-22 12:35:03.209340,Tablet,66.0
INT00050723,U02655,P100,view,2025-11-24 07:44:32.209340,Mobile,381.0
INT00097478,U01369,P044,add_to_cart,2026-01-05 11:07:54.209340,Tablet,1167.0
INT00017504,U04389,P076,view,2025-10-25 09:23:34.209340,Mobile,529.0
INT00086039,U04844,P062,add_to_cart,2025-12-26 03:00:42.209340,Desktop,688.0
INT00080504,U01555,P080,view,2025-12-21 04:25:03.209340,Desktop,1267.0
INT00012648,U02629,P037,click,2025-10-20 23:53:44.209340,Mobile,1346.0
INT00002760,U02163,P017,purchase,2025-10-12 03:02:50.209340,Desktop,274.0
INT00006101,U00511,P082,add_to_cart,2025-10-15 02:52:56.209340,Tablet,1252.0
INT00001467,U04337,P045,,2025-10-10 23:29:37.209340,Tablet,915.0
INT00084333,U01951,P043,view,2025-12-24 14:23:45.209340,Tablet,1141.0
INT00029079,U03326,P016,view,2025-11-04 21:24:21.209340,Tablet,1002.0
INT00013657,U04427,P011,click,2025-10-21 22:28:42.209340,Desktop,263.0
INT00005260,U01823,P067,click,2025-10-14 09:05:58.209340,,150.0
INT00082120,U02499,P054,view,2025-12-22 14:39:23.209340,Mobile,921.0
INT00077328,U04421,P029,add_to_cart,2025-12-18 07:56:57.209340,Tablet,350.0
INT00025416,U00847,P017,view,2025-11-01 13:20:13.209340,Desktop,1694.0
INT00067102,U01299,P086,click,2025-12-09 03:56:16.209340,Tablet,1127.0
INT00023815,U03201,P080,view,2025-10-31 02:26:46.209340,Mobile,509.0
INT00030691,U00423,,click,2025-11-06 07:55:03.209340,Desktop,1409.0
INT00086015,U03680,P031,view,2025-12-26 02:33:43.209340,Mobile,1318.0
INT00036130,U04511,P100,click,2025-11-11 05:59:12.209340,Mobile,338.0
INT00039104,U03475,P062,click,2025-11-13 23:47:10.209340,Tablet,1176.0
INT00057668,U04888,P004,Invalid_Data,2025-11-30 15:15:32.209340,Mobile,751.0
INT00052008,U04824,P075,view,2025-11-25 11:24:34.209340,Mobile,
INT00076075,U03998,P065,click,2025-12-17 03:37:24.209340,Tablet,846.0
INT00005861,U04704,P084,view,2025-10-14 21:58:49.209340,Desktop,1130.0
INT00003039,U00256,P022,add_to_cart,2025-10-12 08:32:24.209340,Mobile,1198.0
INT00055439,U01287,P014,view,2025-11-28 12:50:52.209340,Tablet,
INT00066050,U04538,P094,add_to_cart,2025-12-08 04:47:20.209340,Tablet,581.0
INT00020199,,P055,click,2025-10-27 20:13:25.209340,Desktop,1350.0
INT00038821,U04825,P089,view,2025-11-13 18:00:25.209340,Tablet,976.0
INT00006715,U01464,P047,click,2025-10-15 16:34:50.209340,Tablet,1384.0
INT00018091,U00887,P077,view,2025-10-25 22:20:08.209340,Desktop,733.0
INT00013074,U04178,P045,view,2025-10-21 09:06:26.209340,Mobile,902.0
INT00062891,U02277,P093,view,2025-12-05 08:00:09.209340,Tablet,728.0
INT00091036,U01406,P008,add_to_cart,2025-12-30 14:37:38.209340,Mobile,1777.0
INT00043518,U04550,P002,view,2025-11-17 21:12:56.209340,Tablet,20.0
INT00071851,U00909,P099,view,2025-12-13 09:49:27.209340,Desktop,693.0
INT00095810,U04156,P072,view,2026-01-03 22:28:04.209340,Tablet,1256.0
INT00094664,U01874,P094,view,2026-01-02 21:10:32.209340,Tablet,986.0
INT00068169,U00081,P023,view,2025-12-10 03:41:56.209340,Mobile,1336.0
INT00065882,U03177,P075,view,2025-12-08 00:30:47.209340,Mobile,523.0
INT00019498,U00199,P016,click,2025-10-27 05:16:42.209340,Tablet,663.0
INT00035890,U02099,P079,view,2025-11-11 01:13:08.209340,Desktop,1021.0
INT00032061,U02551,P010,view,2025-11-07 14:03:22.209340,Desktop,68.0
INT00066323,U04106,P082,view,,Tablet,696.0
INT00051734,U03447,P015,view,2025-11-25 05:17:54.209340,Mobile,1350.0
INT00021275,U00600,P060,click,2025-10-28 19:16:00.209340,Mobile,1570.0
INT00038902,U04556,P011,view,2025-11-13 19:32:20.209340,Tablet,771.0
INT00086094,U03259,P066,view,2025-12-26 04:16:01.209340,Desktop,1385.0
INT00065860,U01494,P064,view,2025-12-07 23:58:17.209340,Mobile,1467.0
,U00562,P026,purchase,2026-01-06 17:02:16.209340,Tablet,1185.0
INT00097853,U02202,P075,click,2026-01-05 19:19:23.209340,Desktop,807.0
INT00012237,U00497,P018,click,2025-10-20 14:57:36.209340,Mobile,1063.0
INT00039438,U00354,P020,view,2025-11-14 07:03:23.209340,Desktop,1698.0
INT00067498,U03930,P100,view,,,1604.0
,U01515,P089,view,2025-10-15 23:58:42.209340,Tablet,1346.0
INT00031829,U04838,P049,click,2025-11-07 08:41:33.209340,Tablet,1514.0
INT00073256,U02606,P072,add_to_cart,2025-12-14 16:54:39.209340,Desktop,725.0
INT00037230,U03863,P060,view,2025-11-12 05:52:51.209340,Tablet,735.0
INT00066444,U00986,P045,add_to_cart,2025-12-08 13:01:04.209340,Tablet,1610.0
INT00064215,U01573,P094,view,2025-12-06 12:59:31.209340,Desktop,643.0
INT00077675,U04287,P087,view,2025-12-18 15:43:56.209340,Mobile,1468.0
INT00015660,U00075,P022,view,2025-10-23 16:46:33.209340,Desktop,637.0
INT00071471,U01740,,view,2025-12-13 01:56:14.209340,Mobile,647.0
INT00084230,U00267,P070,view,2025-12-24 12:22:30.209340,Mobile,418.0
INT00011184,U01671,P019,view,2025-10-19 16:57:29.209340,Mobile,472.0
INT00083329,U02401,P016,view,2025-12-23 16:34:50.209340,Desktop,220.0
INT00077383,U00895,P008,view,2025-12-18 09:09:52.209340,Mobile,940.0
INT00094656,U03665,P016,view,2026-01-02 20:53:21.209340,Desktop,1724.0
INT00099291,U01559,P037,view,2026-01-07 02:08:14.209340,Tablet,192.0
INT00064574,U03937,P053,view,2025-12-06 21:06:39.209340,Mobile,1221.0
INT00004667,U01067,P047,view,2025-10-13 20:39:49.209340,Desktop,14.0
INT00029603,U02533,P012,add_to_cart,2025-11-05 08:10:56.209340,Desktop,1616.0
INT00021098,U01705,P005,purchase,2025-10-28 15:45:26.209340,Tablet,561.0
INT00093628,U03786,P010,view,2026-01-01 21:50:56.209340,Tablet,1308.0
INT00012719,U01086,P080,view,2025-10-21 01:25:22.209340,Tablet,26.0
INT00018589,U04011,P026,view,2025-10-26 09:46:33.209340,Desktop,10.0
INT00080127,U01791,P097,view,2025-12-20 20:30:07.209340,Desktop,1790.0
INT00067531,U03635,P084,click,2025-12-09 13:42:44.209340,Desktop,594.0
INT00058306,U02515,P070,click,2025-12-01 04:56:31.209340,Mobile,748.0
INT00048303,U03479,P049,view,2025-11-22 02:53:07.209340,Tablet,648.0
INT00062853,U04088,P092,view,2025-12-05 07:04:40.209340,Tablet,977.0
INT00010167,U04931,P018,add_to_cart,2025-10-18 19:08:19.209340,,209.0
INT00044360,U01191,P010,click,2025-11-18 15:29:09.209340,Desktop,1695.0
INT00002342,U02000,P098,purchase,2025-10-11 18:14:38.209340,Desktop,1202.0
INT00032081,U02469,P013,view,2025-11-07 14:32:48.209340,Desktop,1475.0
INT00061027,U01665,P022,click,2025-12-03 17:22:17.209340,Desktop,814.0
INT00049475,U03487,P038,click,2025-11-23 04:28:41.209340,Mobile,792.0
INT00084881,U02162,P015,view,2025-12-25 02:38:45.209340,Mobile,1168.0
,U02719,P035,click,2025-11-13 00:55:44.209340,Desktop,471.0
INT00043967,U00494,P100,add_to_cart,2025-11-18 06:31:25.209340,Mobile,528.0
INT00088244,U01470,P049,click,2025-12-28 01:23:36.209340,Desktop,792.0
INT00042148,U00820,P027,view,2025-11-16 16:04:14.209340,Desktop,1208.0
INT00015136,U04714,P003,view,2025-10-23 06:20:36.209340,Tablet,606.0
INT00034730,U03732,P010,view,2025-11-09 23:58:57.209340,Mobile,1406.0
INT00093288,U02878,P018,view,2026-01-01 15:34:59.209340,Desktop,844.0
INT00069567,U03064,P004,view,2025-12-11 08:27:54.209340,Desktop,551.0
INT00050882,U00912,P025,view,2025-11-24 11:02:29.209340,Tablet,36.0
INT00029225,U04075,P079,click,2025-11-05 00:16:17.209340,Tablet,778.0
INT00059679,U04096,P092,view,2025-12-02 11:26:43.209340,Desktop,1056.0
INT00060310,U03927,P043,view,2025-12-03 01:49:00.209340,Tablet,1269.0
INT00041942,U02505,P081,view,,Mobile,1750.0
INT00072840,U04822,P092,click,2025-12-14 07:56:05.209340,Mobile,497.0
INT00085153,U03598,P058,click,2025-12-25 08:30:24.209340,Tablet,745.0
INT00067257,U04522,P043,view,2025-12-09 07:45:46.209340,Tablet,664.0
INT00007948,U01207,P037,view,2025-10-16 20:01:01.209340,Tablet,1284.0
INT00007001,U01145,P027,click,2025-10-15 23:09:28.209340,Tablet,1364.0
INT00089313,U02120,P007,view,2025-12-29 02:10:47.209340,Mobile,485.0
INT00037542,U00745,P027,view,2025-11-12 12:33:38.209340,Tablet,682.0
INT00009949,U03153,P014,click,2025-10-18 15:00:24.209340,Desktop,814.0
INT00091377,U00393,P048,add_to_cart,2025-12-30 22:23:47.209340,Tablet,1216.0
INT00099502,U01379,P037,click,2026-01-07 06:09:15.209340,Mobile,591.0
INT00039352,U04620,P023,view,2025-11-14 05:00:06.209340,,1094.0
INT00021345,U01699,P019,view,2025-10-28 20:55:34.209340,,293.0
INT00067407,U00316,P014,view,2025-12-09 11:07:12.209340,Desktop,14.0
INT00054851,U04161,P075,view,2025-11-27 23:58:05.209340,Desktop,1130.0
INT00034971,U03977,P080,view,2025-11-10 05:18:43.209340,Desktop,1117.0
,U00302,P077,click,2025-12-01 19:48:57.209340,Mobile,1255.0
INT00055027,U03507,P012,click,2025-11-28 03:57:36.209340,,926.0
INT00032391,U00471,P053,click,2025-11-07 20:41:25.209340,Tablet,1759.0
INT00027309,U04963,P049,view,2025-11-03 08:05:46.209340,Desktop,213.0
INT00088773,U00722,P076,view,2025-12-28 13:52:50.209340,Desktop,577.0
INT00098025,U02830,P015,view,2026-01-05 23:10:34.209340,Tablet,632.0
INT00018068,U01835,P096,add_to_cart,2025-10-25 21:49:56.209340,Tablet,444.0
INT00023878,U00213,P036,view,2025-10-31 04:00:09.209340,Tablet,1288.0
INT00003408,U04936,P100,purchase,2025-10-12 16:17:39.209340,Desktop,273.0
INT00057229,U01139,P041,click,2025-11-30 05:12:18.209340,Desktop,438.0
INT00010559,U02446,P056,click,2025-10-19 03:45:15.209340,Tablet,1343.0
INT00039034,U03552,P023,view,2025-11-13 22:19:57.209340,,1507.0
INT00061701,U03665,P078,view,2025-12-04 07:24:45.209340,Tablet,555.0
INT00026838,U03300,P077,view,2025-11-02 21:15:11.209340,Mobile,1189.0
INT00043413,U04454,P061,view,2025-11-17 19:03:19.209340,Mobile,270.0
INT00066583,U02147,P066,view,2025-12-08 15:52:32.209340,Desktop,486.0
INT00048416,U03191,P094,view,2025-11-22 05:31:20.209340,Tablet,77.0
INT00008087,U04680,P091,view,2025-10-16 23:08:12.209340,Tablet,1158.0
INT00092886,U03617,P056,view,2026-01-01 06:25:22.209340,Tablet,1254.0
INT00081129,U04774,P067,add_to_cart,2025-12-21 17:49:58.209340,Desktop,787.0
INT00045116,U03309,P046,view,2025-11-19 07:49:43.209340,Desktop,1503.0
INT00091146,U01160,P011,add_to_cart,2025-12-30 17:18:37.209340,Desktop,1601.0
INT00011266,U03860,P002,view,2025-10-19 18:31:10.209340,Tablet,821.0
INT00067521,U00502,P063,view,2025-12-09 13:33:25.209340,Tablet,91.0
INT00072775,U02294,P065,view,2025-12-14 06:23:45.209340,Desktop,300.0
INT00069293,U02367,P087,,2025-12-11 02:22:46.209340,,1567.0
INT00029750,U01994,P025,view,2025-11-05 11:36:47.209340,Mobile,428.0
INT00068255,U03914,P083,view,2025-12-10 05:20:38.209340,Mobile,1318.0
INT00034299,U01120,P036,view,2025-11-09 15:36:03.209340,Desktop,666.0
INT00022406,U02515,P023,view,2025-10-29 20:53:52.209340,Tablet,679.0
INT00003294,U01407,P017,view,2025-10-12 13:53:52.209340,Tablet,1089.0
INT00094318,,P057,view,2026-01-02 13:58:27.209340,Mobile,
INT00044003,U00200,P024,view,2025-11-18 07:16:36.209340,Mobile,337.0
INT00000608,U03551,P006,click,2025-10-10 04:41:12.209340,Desktop,1467.0
,U00345,P063,purchase,,,1220.0
INT00070415,U03006,P051,view,2025-12-12 02:59:03.209340,,535.0
INT00019134,U01404,P025,view,2025-10-26 21:40:36.209340,Mobile,1319.0
INT00046045,U03090,P037,view,2025-11-20 03:14:37.209340,Desktop,1581.0
INT00021991,U02068,P087,view,2025-10-29 12:04:30.209340,Tablet,498.0
INT00087018,U00839,,add_to_cart,2025-12-26 23:35:29.209340,,749.0
INT00077981,U03600,P082,view,2025-12-18 22:19:58.209340,Desktop,863.0
INT00067135,U00834,P059,view,2025-12-09 04:59:40.209340,Mobile,1264.0
INT00064699,U02618,P027,click,2025-12-06 23:25:29.209340,Tablet,740.0
INT00063135,U02458,P052,click,2025-12-05 13:22:50.209340,Mobile,515.0
INT00057974,U04813,P016,view,2025-11-30 21:58:43.209340,Tablet,335.0
INT00087955,U01780,P035,click,2025-12-27 18:44:02.209340,Tablet,1687.0
INT00080581,U02733,P075,view,2025-12-21 06:10:17.209340,Desktop,1103.0
INT00025805,,P019,view,2025-11-01 22:55:48.209340,Tablet,1615.0
INT00086645,U04970,P053,view,2025-12-26 16:04:05.209340,Mobile,1112.0
INT00014403,U02977,P049,view,2025-10-22 14:27:19.209340,Mobile,1745.0
INT00099822,U01842,,view,2026-01-07 12:44:45.209340,Tablet,1234.0
INT00046610,U00983,P081,click,2025-11-20 15:22:11.209340,,359.0
INT00018083,U01126,P007,view,2025-10-25 22:14:04.209340,Desktop,862.0
INT00017811,U02389,P016,view,2025-10-25 16:08:10.209340,Mobile,1759.0
INT00029374,U01514,P018,view,2025-11-05 03:21:35.209340,Mobile,1022.0
INT00073827,U04612,P056,view,2025-12-15 04:59:09.209340,Mobile,425.0
INT00097033,U04741,,view,2026-01-05 00:43:56.209340,,138.0
INT00061190,U04923,P031,view,2025-12-03 20:43:39.209340,Mobile,1458.0
INT00095759,U02134,P031,view,2026-01-03 21:13:52.209340,Desktop,1708.0
INT00092156,U04102,P097,view,2025-12-31 15:06:38.209340,Desktop,106.0
INT00037261,U02993,P063,view,2025-11-12 06:45:08.209340,Tablet,885.0
INT00035230,U04841,P091,view,2025-11-10 10:51:22.209340,Mobile,1452.0
INT00043664,U02681,P071,view,2025-11-18 00:24:44.209340,Desktop,631.0
INT00086975,U02795,P035,view,2025-12-26 22:42:11.209340,Desktop,493.0
INT00097743,U00811,P045,view,2026-01-05 17:10:18.209340,Tablet,1716.0
INT00078036,U00384,P010,view,2025-12-18 23:21:35.209340,Desktop,1137.0
INT00035252,U01620,P053,view,2025-11-10 11:09:39.209340,Tablet,1099.0
INT00091040,U00799,P066,view,,Desktop,958.0
INT00086692,U01474,P019,view,2025-12-26 17:03:05.209340,Mobile,1505.0
INT00046270,U00253,P067,view,2025-11-20 07:48:48.209340,Tablet,883.0
INT00005110,U00318,P071,view,2025-10-14 05:52:48.209340,Mobile,439.0
INT00092873,U02463,P004,view,2026-01-01 06:02:40.209340,Desktop,401.0
INT00059065,U01907,P076,click,2025-12-01 21:41:33.209340,Desktop,
INT00078225,U01414,P063,click,2025-12-19 03:31:30.209340,Desktop,413.0
INT00032136,U00412,,add_to_cart,2025-11-07 15:37:51.209340,Tablet,1137.0
INT00049210,U03040,P095,add_to_cart,2025-11-22 22:48:31.209340,Desktop,1201.0
INT00003520,,P043,view,2025-10-12 18:43:43.209340,Desktop,1607.0
INT00043587,U02715,P098,view,2025-11-17 22:49:45.209340,Desktop,650.0
INT00019314,U02635,P032,click,2025-10-27 01:14:11.209340,Tablet,468.0
INT00061693,U01756,P022,view,2025-12-04 07:13:33.209340,Mobile,173.0
INT00084896,U02932,P046,,,Desktop,796.0
INT00061667,U04267,P011,view,2025-12-04 06:36:25.209340,Mobile,1669.0
INT00095379,U01007,P010,view,2026-01-03 13:20:36.209340,Desktop,451.0
,U02796,P059,view,2025-10-14 10:58:44.209340,Mobile,1753.0
INT00008067,U00705,P056,view,2025-10-16 22:42:37.209340,Desktop,1297.0
INT00049707,,P043,view,,Tablet,1352.0
INT00040865,U00593,P053,view,2025-11-15 13:59:09.209340,Tablet,1455.0
INT00023066,U01093,P025,view,2025-10-30 11:10:00.209340,Desktop,904.0
INT00008996,U01224,P096,view,2025-10-17 18:03:10.209340,Desktop,118.0
INT00016037,U04432,P071,view,2025-10-24 01:32:49.209340,Mobile,
INT00025112,,P007,click,2025-11-01 06:22:49.209340,Mobile,908.0
INT00056615,U03942,P056,click,2025-11-29 15:26:24.209340,Tablet,184.0
INT00035049,U03864,P043,click,2025-11-10 07:01:21.209340,Tablet,1454.0
INT00081216,U00525,P064,add_to_cart,2025-12-21 19:39:40.209340,Mobile,580.0
INT00036584,U03291,P100,view,2025-11-11 15:58:25.209340,,76.0
INT00035108,U01215,P007,click,2025-11-10 08:15:03.209340,Desktop,1709.0
INT00091792,U01046,P039,view,2025-12-31 06:51:58.209340,,1601.0
INT00096974,U04209,P034,add_to_cart,2026-01-04 23:11:20.209340,,1524.0
INT00041594,U03947,P009,view,2025-11-16 05:28:53.209340,Mobile,1127.0
,U02887,P031,view,2025-11-04 04:17:11.209340,Desktop,281.0
INT00078720,U01961,P094,view,2025-12-19 14:00:59.209340,Mobile,669.0
INT00047460,U04447,P009,view,2025-11-21 09:06:12.209340,Tablet,360.0
INT00029888,U04816,P057,click,2025-11-05 14:50:21.209340,Desktop,334.0
INT00067385,U02679,P035,view,2025-12-09 10:42:36.209340,Mobile,676.0
INT00075309,U01290,P066,click,2025-12-16 10:24:19.209340,Tablet,1436.0
INT00009376,U00927,P037,click,2025-10-18 02:07:44.209340,Desktop,1048.0
INT00034872,U00727,P047,view,2025-11-10 02:48:03.209340,Mobile,450.0
INT00086082,U03192,P074,view,2025-12-26 04:05:25.209340,Desktop,980.0
INT00038848,U03314,P057,add_to_cart,2025-11-13 18:33:34.209340,Desktop,1464.0
INT00038814,U04798,P063,view,2025-11-13 17:55:11.209340,Mobile,596.0
INT00003905,U04521,P081,view,2025-10-13 03:27:24.209340,Tablet,1521.0
INT00026659,U02617,P030,view,2025-11-02 17:39:03.209340,Mobile,255.0
INT00095745,U04112,P068,view,2026-01-03 20:49:33.209340,,653.0
INT00072809,U00159,P074,click,2025-12-14 07:13:00.209340,Desktop,1027.0
INT00084975,U03055,P023,,2025-12-25 04:26:23.209340,Mobile,123.0
INT00028741,U00943,P077,view,2025-11-04 14:12:22.209340,Desktop,1620.0
INT00044447,U02433,P048,add_to_cart,2025-11-18 17:39:47.209340,Mobile,1317.0
INT00069238,U02108,P038,view,2025-12-11 01:26:19.209340,Mobile,1390.0
INT00040198,U03758,P003,,2025-11-14 23:30:12.209340,Tablet,1668.0
INT00079947,U04607,P054,view,2025-12-20 16:52:38.209340,Desktop,414.0
INT00006407,U02997,P088,view,2025-10-15 10:13:03.209340,Tablet,1271.0
INT00042691,U02706,P062,view,2025-11-17 04:09:01.209340,Mobile,360.0
INT00078266,U03852,P074,view,2025-12-19 04:16:06.209340,Desktop,328.0
INT00005100,U00382,P099,add_to_cart,2025-10-14 05:46:04.209340,Desktop,658.0
INT00071518,,P078,view,2025-12-13 02:54:49.209340,Desktop,1778.0
INT00082671,,P009,add_to_cart,2025-12-23 01:58:35.209340,Tablet,1245.0
INT00027347,U03238,P041,click,2025-11-03 08:56:21.209340,Mobile,1620.0
INT00003177,U04411,P071,view,2025-10-12 11:36:10.209340,Desktop,1217.0
INT00031088,U02186,P051,view,2025-11-06 16:54:07.209340,Tablet,767.0
INT00082050,U04448,P054,click,2025-12-22 13:11:49.209340,Tablet,1379.0
INT00023995,U02997,P096,click,2025-10-31 06:44:34.209340,Desktop,810.0
INT00042991,U01946,P018,add_to_cart,2025-11-17 10:17:35.209340,Mobile,881.0
INT00079014,U02295,P015,purchase,2025-12-19 20:24:07.209340,Desktop,1265.0
INT00063486,U03107,P052,view,2025-12-05 21:16:57.209340,Desktop,1121.0
INT00064481,U03864,P010,purchase,2025-12-06 19:04:12.209340,Mobile,Invalid_Data
INT00077064,,P072,click,2025-12-18 02:18:50.209340,,1152.0
INT00048559,U03690,P016,view,2025-11-22 08:23:27.209340,Tablet,197.0
INT00010971,U01349,P091,click,2025-10-19 12:34:03.209340,Desktop,1451.0
INT00070396,U01753,P089,view,2025-12-12 02:25:19.209340,Tablet,1192.0
INT00022028,U02018,P057,view,2025-10-29 12:45:28.209340,Mobile,1298.0
INT00004767,U01842,P091,view,2025-10-13 22:47:27.209340,Desktop,758.0
INT00008812,U00691,P048,view,2025-10-17 14:06:13.209340,Desktop,1723.0
INT00005846,U03000,P040,view,2025-10-14 21:39:47.209340,Mobile,350.0
INT00039190,U01461,P028,click,2025-11-14 01:29:27.209340,Desktop,1632.0
INT00071501,U00999,P011,view,2025-12-13 02:33:41.209340,Tablet,1168.0
INT00038270,U04592,P058,view,2025-11-13 05:19:06.209340,Mobile,1318.0
INT00018524,U01387,P071,view,2025-10-26 08:11:01.209340,Mobile,1394.0
INT00036395,U01894,P074,purchase,2025-11-11 11:31:54.209340,Tablet,273.0
INT00044049,U03724,P078,click,2025-11-18 08:13:17.209340,Tablet,528.0
INT00079823,U00106,P082,view,2025-12-20 14:05:49.209340,Tablet,1160.0
INT00027108,,P085,view,2025-11-03 03:11:54.209340,Mobile,565.0
INT00024287,U03808,P001,view,2025-10-31 12:22:47.209340,Desktop,722.0
INT00086144,U02519,P038,view,2025-12-26 05:18:36.209340,Mobile,808.0
INT00029447,U02653,P047,view,2025-11-05 04:52:47.209340,Tablet,218.0
INT00009743,U04108,P026,purchase,2025-10-18 10:03:14.209340,Tablet,641.0
INT00088053,U03104,P097,view,2025-12-27 21:15:03.209340,Tablet,619.0
INT00084801,U01795,P026,view,2025-12-25 00:57:38.209340,,1605.0
INT00093373,U04693,P064,view,2026-01-01 16:55:59.209340,Desktop,735.0
INT00085475,U03169,P098,view,2025-12-25 15:04:37.209340,Desktop,
INT00082114,U04055,P018,view,2025-12-22 14:24:02.209340,Tablet,682.0
INT00002485,U00959,P037,click,2025-10-11 21:29:14.209340,Tablet,1159.0
INT00037849,U03473,P079,add_to_cart,2025-11-12 19:47:23.209340,Mobile,986.0
INT00083229,U02509,P026,add_to_cart,2025-12-23 14:39:07.209340,Tablet,1387.0
INT00073702,U04607,P045,view,2025-12-15 02:26:20.209340,Desktop,
INT00073518,U01651,P065,view,2025-12-14 22:35:43.209340,Desktop,934.0
INT00090716,U00633,P086,purchase,2025-12-30 08:00:28.209340,Desktop,1669.0
INT00021791,U00332,,click,,Mobile,1647.0
INT00016145,U00662,P039,view,2025-10-24 04:01:26.209340,Desktop,1583.0
INT00035116,U04523,P001,view,2025-11-10 08:26:12.209340,Mobile,722.0
INT00048109,U04114,P072,view,2025-11-21 22:50:44.209340,Tablet,
INT00006605,U00554,P029,view,2025-10-15 14:14:21.209340,Desktop,192.0
INT00018164,U03148,P054,click,2025-10-26 00:00:31.209340,Tablet,659.0
INT00019012,U03755,P081,view,2025-10-26 19:11:49.209340,Mobile,1039.0
INT00036054,U03061,P033,view,2025-11-11 04:31:01.209340,Mobile,611.0
INT00048195,U02721,P082,view,2025-11-22 00:55:55.209340,Tablet,924.0
INT00088819,U04555,P039,click,2025-12-28 14:52:31.209340,Mobile,1769.0
INT00062938,U00012,P040,view,2025-12-05 09:02:33.209340,Desktop,1359.0
INT00094505,U02902,P085,add_to_cart,2026-01-02 18:03:15.209340,Mobile,410.0
INT00042239,U02042,P088,view,2025-11-16 18:06:40.209340,Desktop,448.0
